Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
6/9/2020,ID-SA,Sulawesi Utara,41,0,0,41,549,47,72,430,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,15.52,207.81,0.00,17.79,8.56%,13.11%,2.73,0.00
6/9/2020,ID-LA,Lampung,3,0,0,3,147,11,98,38,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.33,16.16,0.00,1.21,7.48%,66.67%,3.00,1.00
6/9/2020,ID-SN,Sulawesi Selatan,182,3,31,148,2185,96,703,1386,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,19.31,231.78,0.32,10.18,4.39%,32.17%,1.67,
6/9/2020,ID-KI,Kalimantan Timur,13,0,3,10,348,3,214,131,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,3.66,97.97,0.00,0.84,0.86%,61.49%,1.44,1.00
6/9/2020,ID-JI,Jawa Timur,238,12,85,141,6484,513,1572,4399,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,5.88,160.18,0.30,12.67,7.91%,24.24%,0.63,0.63
6/9/2020,ID-AC,Aceh,0,0,0,0,20,1,18,1,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,3.81,0.00,0.19,5.00%,90.00%,1.00,1.00
6/9/2020,ID-JK,DKI Jakarta,248,4,166,78,7866,513,3332,4021,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,22.87,725.23,0.37,47.30,6.52%,42.36%,2.79,
6/9/2020,ID-SR,Sulawesi Barat,0,0,1,-1,94,2,63,29,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,60.26,0.00,1.28,2.13%,67.02%,1.00,1.00
6/9/2020,ID-MA,Maluku,8,0,9,-1,315,8,88,219,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,4.33,170.54,0.00,4.33,2.54%,27.94%,0.21,1.00
6/9/2020,ID-SB,Sumatera Barat,19,2,10,7,645,29,361,255,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,3.44,116.86,0.36,5.25,4.50%,55.97%,,
6/9/2020,ID-BB,Kepulauan Bangka Belitung,19,0,5,14,121,1,41,79,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,13.77,87.70,0.00,0.72,0.83%,33.88%,,1.00
6/9/2020,ID-JT,Jawa Tengah,32,5,80,-53,1663,94,493,1076,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.88,45.73,0.14,2.58,5.65%,29.65%,1.19,
6/10/2020,ID-GO,Gorontalo,6,0,7,-1,145,7,69,69,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,5.08,122.81,0.00,5.93,4.83%,47.59%,1.20,1.00
6/10/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,3,-2,235,8,194,33,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.28,64.72,0.00,2.20,3.40%,82.55%,0.50,1.00
6/10/2020,ID-BE,Bengkulu,0,0,1,-1,92,5,47,40,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,46.01,0.00,2.50,5.43%,51.09%,1.00,1.00
6/10/2020,ID-NT,Nusa Tenggara Timur,2,0,7,-5,105,1,37,67,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.37,19.40,0.00,0.18,0.95%,35.24%,,1.00
6/10/2020,ID-RI,Riau,0,0,0,0,119,6,107,6,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,19.59,0.00,0.99,5.04%,89.92%,0.00,1.00
6/10/2020,ID-BB,Kepulauan Bangka Belitung,2,0,1,1,123,1,42,80,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,1.45,89.15,0.00,0.72,0.81%,34.15%,0.11,1.00
6/10/2020,ID-JT,Jawa Tengah,139,0,118,21,1802,94,611,1097,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,3.82,49.55,0.00,2.58,5.22%,33.91%,4.34,0.00
6/10/2020,ID-SG,Sulawesi Tenggara,1,0,2,-1,261,5,174,82,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.38,99.03,0.00,1.90,1.92%,66.67%,0.25,1.00
6/10/2020,ID-NB,Nusa Tenggara Barat,27,3,79,-55,855,28,404,423,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,5.12,162.23,0.57,5.31,3.27%,47.25%,3.38,1.00
6/10/2020,ID-SU,Sumatera Utara,17,1,4,12,628,53,193,382,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,1.14,42.22,0.07,3.56,8.44%,30.73%,1.55,0.25
6/10/2020,ID-BT,Banten,35,1,10,24,1038,72,401,565,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,3.26,96.81,0.09,6.71,6.94%,38.63%,2.33,1.00
6/10/2020,ID-KR,Kepulauan Riau,0,0,1,-1,223,16,123,84,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,115.58,0.00,8.29,7.17%,55.16%,1.00,0.00
6/10/2020,ID-KT,Kalimantan Tengah,15,1,11,3,533,28,171,334,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,5.84,207.37,0.39,10.89,5.25%,32.08%,0.83,
6/10/2020,ID-BA,Bali,32,0,3,29,631,3,405,223,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,7.59,149.66,0.00,0.71,0.48%,64.18%,2.29,1.00
6/10/2020,ID-KU,Kalimantan Utara,0,0,3,-3,170,2,133,35,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0.00,262.18,0.00,3.08,1.18%,78.24%,0.00,1.00
6/10/2020,ID-ST,Sulawesi Tengah,0,0,1,-1,159,4,94,61,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,53.80,0.00,1.35,2.52%,59.12%,1.00,1.00
6/10/2020,ID-SS,Sumatera Selatan,41,4,48,-11,1227,44,449,734,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,4.99,149.31,0.49,5.35,3.59%,36.59%,1.37,
6/10/2020,ID-KS,Kalimantan Selatan,127,4,10,113,1564,108,128,1328,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,31.57,388.76,0.99,26.85,6.91%,8.18%,1.40,1.00
6/10/2020,ID-MU,Maluku Utara,13,0,4,9,203,19,37,147,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,9.94,155.22,0.00,14.53,9.36%,18.23%,3.25,1.00
6/10/2020,ID-JB,Jawa Barat,50,0,33,17,2426,156,991,1279,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,1.11,53.72,0.00,3.45,6.43%,40.85%,2.00,1.00
6/10/2020,ID-JA,Jambi,2,0,0,2,104,0,27,77,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.57,29.77,0.00,0.00,0.00%,25.96%,,1.00
6/10/2020,IDN,Indonesia,1241,36,715,490,34316,1959,12129,20228,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,4.68,129.40,0.14,7.39,5.71%,35.35%,1.19,0.90
6/10/2020,ID-LA,Lampung,2,0,3,-1,149,11,101,37,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.22,16.38,0.00,1.21,7.38%,67.79%,0.67,1.00
6/10/2020,ID-SB,Sumatera Barat,14,0,28,-14,659,29,389,241,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,2.54,119.40,0.00,5.25,4.40%,59.03%,0.74,0.00
6/10/2020,ID-PA,Papua,29,0,0,29,1136,7,78,1051,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,6.68,261.73,0.00,1.61,0.62%,6.87%,1.61,1.00
6/10/2020,ID-PB,Papua Barat,8,0,9,-1,191,1,84,106,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,7.01,167.44,0.00,0.88,0.52%,43.98%,2.00,1.00
6/10/2020,ID-SA,Sulawesi Utara,19,3,7,9,568,50,79,439,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,7.19,215.00,1.14,18.93,8.80%,13.91%,0.46,
6/10/2020,ID-KB,Kalimantan Barat,11,0,23,-12,242,2,139,101,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,2.03,44.63,0.00,0.37,0.83%,57.44%,0.46,1.00
6/10/2020,ID-SN,Sulawesi Selatan,189,1,53,135,2374,97,756,1521,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,20.05,251.83,0.11,10.29,4.09%,31.84%,1.04,0.33
6/10/2020,ID-JI,Jawa Timur,273,16,97,160,6757,529,1669,4559,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,6.74,166.93,0.40,13.07,7.83%,24.70%,1.15,1.33
6/10/2020,ID-MA,Maluku,13,0,0,13,328,8,88,232,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,7.04,177.58,0.00,4.33,2.44%,26.83%,1.63,1.00
6/10/2020,ID-KI,Kalimantan Timur,11,0,5,6,359,3,219,137,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,3.10,101.06,0.00,0.84,0.84%,61.00%,0.85,1.00
6/10/2020,ID-AC,Aceh,2,0,0,2,22,1,18,3,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.38,4.19,0.00,0.19,4.55%,81.82%,,1.00
6/10/2020,ID-SR,Sulawesi Barat,1,0,0,1,95,2,63,30,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.64,60.90,0.00,1.28,2.11%,66.32%,,1.00
6/10/2020,ID-JK,DKI Jakarta,157,2,146,9,8023,515,3478,4030,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,14.48,739.71,0.18,47.48,6.42%,43.35%,0.63,0.50
6/11/2020,ID-GO,Gorontalo,4,0,0,4,149,7,69,73,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,3.39,126.20,0.00,5.93,4.70%,46.31%,0.67,1.00
6/11/2020,ID-BE,Bengkulu,0,0,1,-1,92,5,48,39,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,46.01,0.00,2.50,5.43%,52.17%,1.00,1.00
6/11/2020,ID-BB,Kepulauan Bangka Belitung,3,0,1,2,126,1,43,82,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,2.17,91.32,0.00,0.72,0.79%,34.13%,1.50,1.00
6/11/2020,ID-SU,Sumatera Utara,45,3,12,30,673,56,205,412,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,3.03,45.24,0.20,3.76,8.32%,30.46%,2.65,3.00
6/11/2020,ID-KS,Kalimantan Selatan,69,4,36,29,1633,112,164,1357,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,17.15,405.91,0.99,27.84,6.86%,10.04%,0.54,1.00
6/11/2020,ID-SR,Sulawesi Barat,1,0,3,-2,96,2,66,28,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.64,61.54,0.00,1.28,2.08%,68.75%,1.00,1.00
6/11/2020,ID-JK,DKI Jakarta,128,2,144,-18,8151,517,3622,4012,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,11.80,751.51,0.18,47.67,6.34%,44.44%,0.82,1.00
6/11/2020,ID-YO,Daerah Istimewa Yogyakarta,2,0,1,1,237,8,195,34,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.55,65.27,0.00,2.20,3.38%,82.28%,2.00,1.00
6/11/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,105,1,37,67,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,19.40,0.00,0.18,0.95%,35.24%,0.00,1.00
6/11/2020,ID-RI,Riau,0,0,0,0,119,6,107,6,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,19.59,0.00,0.99,5.04%,89.92%,1.00,1.00
6/11/2020,ID-JT,Jawa Tengah,19,0,5,14,1821,94,616,1111,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.52,50.08,0.00,2.58,5.16%,33.83%,0.14,1.00
6/11/2020,ID-NB,Nusa Tenggara Barat,11,3,44,-36,866,31,448,387,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,2.09,164.32,0.57,5.88,3.58%,51.73%,0.41,1.00
6/11/2020,ID-SG,Sulawesi Tenggara,6,0,4,2,267,5,178,84,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,2.28,101.31,0.00,1.90,1.87%,66.67%,6.00,1.00
6/11/2020,ID-BT,Banten,24,2,10,12,1062,74,411,577,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,2.24,99.05,0.19,6.90,6.97%,38.70%,0.69,2.00
6/11/2020,ID-KT,Kalimantan Tengah,15,0,0,15,548,28,171,349,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,5.84,213.21,0.00,10.89,5.11%,31.20%,1.00,0.00
6/11/2020,ID-SS,Sumatera Selatan,42,0,55,-13,1269,44,504,721,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,5.11,154.43,0.00,5.35,3.47%,39.72%,1.02,0.00
6/11/2020,ID-KR,Kepulauan Riau,10,0,5,5,233,16,128,89,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,5.18,120.76,0.00,8.29,6.87%,54.94%,,1.00
6/11/2020,ID-BA,Bali,19,0,12,7,650,3,417,230,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,4.51,154.17,0.00,0.71,0.46%,64.15%,0.59,1.00
6/11/2020,ID-ST,Sulawesi Tengah,0,0,1,-1,159,4,95,60,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,53.80,0.00,1.35,2.52%,59.75%,1.00,1.00
6/11/2020,ID-KU,Kalimantan Utara,0,0,2,-2,170,2,135,33,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0.00,262.18,0.00,3.08,1.18%,79.41%,1.00,1.00
6/11/2020,ID-MU,Maluku Utara,36,1,2,33,239,20,39,180,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,27.53,182.75,0.76,15.29,8.37%,16.32%,2.77,
6/11/2020,ID-JA,Jambi,0,0,0,0,104,0,27,77,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,29.77,0.00,0.00,0.00%,25.96%,0.00,1.00
6/11/2020,ID-PA,Papua,19,0,0,19,1155,7,78,1070,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,4.38,266.11,0.00,1.61,0.61%,6.75%,0.66,1.00
6/11/2020,ID-AC,Aceh,0,0,0,0,22,1,18,3,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,4.19,0.00,0.19,4.55%,81.82%,0.00,1.00
6/11/2020,ID-JB,Jawa Barat,44,0,21,23,2470,156,1012,1302,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.97,54.69,0.00,3.45,6.32%,40.97%,0.88,1.00
6/11/2020,IDN,Indonesia,979,41,507,431,35295,2000,12636,20659,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,3.69,133.10,0.15,7.54,5.67%,35.80%,0.79,1.14
6/11/2020,ID-SB,Sumatera Barat,2,0,3,-1,661,29,392,240,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.36,119.76,0.00,5.25,4.39%,59.30%,0.14,1.00
6/11/2020,ID-LA,Lampung,2,0,1,1,151,11,102,38,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.22,16.60,0.00,1.21,7.28%,67.55%,1.00,1.00
6/11/2020,ID-PB,Papua Barat,4,0,1,3,195,1,85,109,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,3.51,170.95,0.00,0.88,0.51%,43.59%,0.50,1.00
6/11/2020,ID-KB,Kalimantan Barat,0,0,7,-7,242,2,146,94,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,44.63,0.00,0.37,0.83%,60.33%,0.00,1.00
6/11/2020,ID-KI,Kalimantan Timur,3,0,7,-4,362,3,226,133,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.84,101.91,0.00,0.84,0.83%,62.43%,0.27,1.00
6/11/2020,ID-SA,Sulawesi Utara,33,2,17,14,601,52,96,453,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,12.49,227.49,0.76,19.68,8.65%,15.97%,1.74,0.67
6/11/2020,ID-SN,Sulawesi Selatan,141,0,0,141,2515,97,756,1662,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,14.96,266.79,0.00,10.29,3.86%,30.06%,0.75,0.00
6/11/2020,ID-MA,Maluku,0,1,0,-1,328,9,88,231,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,177.58,0.54,4.87,2.74%,26.83%,0.00,
6/11/2020,ID-JI,Jawa Timur,297,23,112,162,7054,552,1781,4721,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,7.34,174.26,0.57,13.64,7.83%,25.25%,1.09,1.44
6/12/2020,ID-GO,Gorontalo,32,0,10,22,181,7,79,95,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,27.10,153.31,0.00,5.93,3.87%,43.65%,8.00,1.00
6/12/2020,ID-BB,Kepulauan Bangka Belitung,6,0,5,1,132,1,48,83,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,4.35,95.67,0.00,0.72,0.76%,36.36%,2.00,1.00
6/12/2020,ID-SR,Sulawesi Barat,1,0,0,1,97,2,66,29,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.64,62.18,0.00,1.28,2.06%,68.04%,1.00,1.00
6/12/2020,ID-RI,Riau,0,0,1,-1,119,6,108,5,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,19.59,0.00,0.99,5.04%,90.76%,1.00,1.00
6/12/2020,ID-BA,Bali,36,0,24,12,686,3,441,242,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,8.54,162.71,0.00,0.71,0.44%,64.29%,1.89,1.00
6/12/2020,ID-MA,Maluku,59,1,15,43,387,10,103,274,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,31.94,209.52,0.54,5.41,2.58%,26.61%,,1.00
6/12/2020,ID-JI,Jawa Timur,318,22,72,224,7372,574,1853,4945,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,7.86,182.12,0.54,14.18,7.79%,25.14%,1.07,0.96
6/12/2020,ID-BE,Bengkulu,3,0,1,2,95,5,49,41,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,1.50,47.51,0.00,2.50,5.26%,51.58%,,1.00
6/12/2020,ID-SU,Sumatera Utara,88,1,0,87,761,57,205,499,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.92,51.16,0.07,3.83,7.49%,26.94%,1.96,0.33
6/12/2020,ID-KS,Kalimantan Selatan,60,4,15,41,1693,116,179,1398,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,14.91,420.83,0.99,28.83,6.85%,10.57%,0.87,1.00
6/12/2020,ID-JK,DKI Jakarta,93,3,120,-30,8244,520,3742,3982,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,8.57,760.09,0.28,47.94,6.31%,45.39%,0.73,1.50
6/12/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,105,1,37,67,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,19.40,0.00,0.18,0.95%,35.24%,1.00,1.00
